num,sentence
"4228,彼はついさっき帰宅した。"
"4229,何も起きなかったらどうなるんだろう？"
"4230,耳あかが固くなってしまいました。"
"4231,その犬は私のブーツを食いちぎった。"
"4232,彼らは窓枠を黄色く塗った。"
"4233,えりこは食事もとらずに長い間、一生懸命働いたので、倒れるのではないかと思った。"
"4234,嵐の後道路は倒れた木でふさがれた。"
"4235,その法律は議会を通過した。"
"4236,彼は朝食前に散歩することにしている。"
"4237,このようなおもちゃは子どもに悪い影響がある。"
"4238,明朝は早起きしなければなりませんか。"
"4239,中国輸入自動車市場に、緩やかな成長の兆しが現れている。"
"4240,アメリカには多くの人種が住んでいる。"
"4241,白黒をはっきりさせるあなたへ脱帽します。"
"4242,医者を呼びにやった。"
"4243,彼女の作文には誤りがなかった。"
"4244,物体が地球から離れ去っていくときには、その物体から発せられる光はより波長の長いものとして（赤っぽい色に）見えます。物体が地球に向かってくるときは、その物体から発せられる光はより波長の短いものとして（青っぽい色に）見えます。"
"4245,一般的に言えば、小さな女の子は人形が好きです。"
"4246,親が子供を教育することは非常に困難な場合がある。"
"4247,今そこで本を読んでいるのが私の父です。"
"4248,彼は私にさようならも言わずに出ていった。"
"4249,２人部屋はありますか。"
"4250,トムは昼ご飯食べに出かけてったよ。"
"4251,愛は重要な物です。"
"4252,私は、彼女のことを本当に愛していた。"
"4253,私たちはあす湖まで自転車で行きます。"
"4254,あれは牛ですか水牛ですか。"
"4255,あなたのためにそれをすべきだと思うのです。"
"4256,トムはちょっと疲れてるみたいだ。"
"4257,眼鏡を目に合わせなくてはいけない。"
"4258,その老人が座っている。"
"4259,私たちは試合の規則を守らねばならない。"
"4260,ピーターは父親と全然似ていない。"
"4261,己も生き他も生かせ。"
"4262,彼女はインスタントコーヒーをかき回しミルクを注いだ。"
"4263,たくさん食べちゃった。"
"4264,次の文を日本語に訳しなさい。"
"4265,その問題を次の会合に提出して下さい。"
"4266,その知らせは突然やってきた。"
"4267,君は、そこに行かなかったほうが良かった。"
"4268,私はかれを背の高い人だと思っていた。"
"4269,この中で誰が一番かっこいいと思う？"
"4270,父は私にあまり忠告しなかった。"
"4271,今年は去年より雪が多いだろうか。"
"4272,彼女はついに外国に行く決心をした。"
"4273,このシート、本革ですね。間違って汚すと大変なことになりそうです。"
"4274,冬のまっただなかの21ヶ月前に始まったことはこの秋の夜に終わったはずがない。"
"4275,私は教会である女性に会いましたが、その人の美しさはいつまでも印象に残っています。"
"4276,それは困った質問だな。"
"4277,どんなことがあっても私はやらない。"
"4278,トムは他に何が必要なのですか。"
"4279,彼女は親切なだけでなく正直でもある。"
"4280,あなたの計画がうまくいくといいですね。"
"4281,彼は箱の中身をあけた。"
"4282,君は無理押ししすぎるよ。"
"4283,彼らはあいさつを交わした。"
"4284,あんたの年齢でそのような服を着なければ、あなたは笑いものになります。"
"4285,あなたは何かほかのことを考えてたようですね。"
"4286,私たちは時勢に遅れずに付いていかなければならない。"
"4287,その学生は科学を専攻していたから頭の回転がものすごく速くて、すぐ様何かひらめいてこう言ったわ。"
"4288,彼女はとても美しい人だ。"
"4289,胃に圧迫感があります。"
"4290,私としては、もう何も言うことはない。"
"4291,彼は壊れた所をとりかえてくれと要求した。"
"4292,君がそうしてはいけない理由はたくさんある。"
"4293,私は泳ぐよりもむしろテニスをしたい。"
"4294,まだ学校に通ってるの？"
"4295,僕は匂いを嗅いだ。"
"4296,彼女は母親を見るやいなや大声で叫んだ。"
"4297,私は日本の政治を恥ずかしく思います。"
"4298,トムはファーストフードが好きではありません。"
"4299,彼の申し込みがやっと受理された。"
"4300,ご両親はキャビンアテンダントになるのに賛成なんですか？"
"4301,今日の日本があるのは科学技術の進歩のおかげだ。"
"4302,意識を失いました。"
"4303,銀行にお金を預ければ、預金した事になる。"
"4304,私は自炊に慣れている。"
"4305,私達はあなたを頼りにしています。"
"4306,タトエバっていうサイトご存知ですか？"
"4307,柱は右へ傾いて倒れた。"
"4308,休憩してお茶を飲みましょう。"
"4309,トムはメアリーに手紙を書いている。"
"4310,ご出身はどこですか。"
"4311,君からの便りがあった。"
"4312,もう一度彼に会うつもりだ。"
"4313,そのホテルは食事で有名である。"
"4314,タイポみると答える気なくす。"
"4315,トムの悪口はやめて！"
"4316,彼からお金を借りるのはよくない。"
"4317,彼女はそのうわさが広がるのを防ごうと努力した。"
"4318,仕事に応募する。"
"4319,私は走ることができる。"
"4320,何度も失敗したけれども、彼は決してその計画をあきらめなかった。"
"4321,この美しいドレスをどこで手に入れましたか。"
"4322,テーマパークは先月閉鎖されました。"
"4323,私は急にスピーチをしなければならなくなった。"
"4324,彼は勤勉によって賞を獲得した。"
"4325,いつパリに来たのですか。"
"4326,これは私が先週作ったドレスです。"
"4327,友達はいつも僕のこととても落ち着いてるって言うけれど、家族にはいつもいらいらしているって言われるんだ。"
"4328,父は私よりはるかに大きな野心を持っていた。"
"4329,そんなことトムでも知ってるよ。"
"4330,それについては何も間違っていない。"
"4331,彼は寝る前にちょっと新聞に目を通した。"
"4332,彼はそのへんの交渉に大変骨を折った。"
"4333,友人のジョージがこの夏に日本へ来ます。"
"4334,私はあなたの解釈に大いに賛成だ。"
"4335,クロールできる？"
"4336,父は僕の宿題を見るのに忙しい。"
"4337,彼の手紙に返事を出すことを忘れるな。"
"4338,事故の目撃者はいない。"
"4339,彼は駅まで彼女を見送りにいってきたところだ。"
"4340,若者は彼女にプロポーズをすると決心した。"
"4341,彼が忙しいのは分かっています。"
"4342,箸で寿司を食べます。"
"4343,忘れずに私の手紙を出してね。"
"4344,夕食前に宿題をしなさいよ。"
"4345,これは長すぎます。"
"4346,彼は雨の中運転するときに極度に注意を払う。"
"4347,彼はもう戻って来ないだろうといううわさだ。"
"4348,ここで生まれ育ちました。"
"4349,メンヘラ臭いのはスルーすればいいのになんでみんなレスつけてんの？"
"4350,日本では梅雨は普通六月に始まる。"
"4351,私たちは列車から降りた。"
"4352,彼はよく働き、そして正直である。"
"4353,トムは外出中？"
"4354,彼女はしっかり耳をおさえていた。"
"4355,そうしてくださればとてもうれしい。"
"4356,トムとメアリーは一緒に水族館へ行った。"
"4357,私は到着が遅かったので彼の演説を聞けなかった。"
"4358,髪、洗いたいな。"
"4359,ここから町全体を見ることが出来る。"
"4360,私たちが話し掛けた先生と生徒の誰もがトムは気さくだと言っていた。"
"4361,私は川に沿って歩いた。"
"4362,子供たちのお世話を手伝ってくれない？"
"4363,彼は積極的に人々に善行を施している。"
"4364,老人のための国立の病院がもっとあってしかるべきだ。"
"4365,海辺で休暇を過ごしている。"
"4366,彼女は１度に２人のかわいい女の子を産んだ。"
"4367,彼は妻を大いに信用している。"
"4368,トムはそれを一度やった。"
"4369,私はだましたことで彼をとがめた。"
"4370,うちの犬は２匹のうち大きいほうです。"
"4371,供給が需要に間に合わない。"
"4372,テニスコートの脇に水飲み場がある。"
"4373,どこへ行ったらよいのかわからない。"
"4374,評論家はその防衛計画のあらゆる面を十分に検討した。"
"4375,誰が幸子さんを好きですか。"
"4376,文法は非常に煩雑だ。"
"4377,この仕事は必ずしもやさしくない。"
"4378,今日は授業が無い。"
"4379,どのチームが勝つだろうか。"
"4380,私たちはトムを助けなければならないかもしれない。"
"4381,彼女の成功を聞いて彼は喜んだ。"
"4382,私は五日間でその仕事を終えます。"
"4383,その単語をどう発音するのかわからない。"
"4384,彼が戻るまでに必ず終わらせます。"
"4385,ここは陽の当たらない世界です。"
"4386,トムは店員の名札をチラッと見た。"
"4387,どこで外貨の交換をすることができますか。"
"4388,私たちは普通料理された魚を食べる。"
"4389,たばこやめた方がいいよ。"
"4390,この小屋は倒壊のおそれがある。"
"4391,ここにいる誰かが手伝ってくれると、嬉しいんだけど。"
"4392,君の言うことにもっと注意を払うべきだ。"
"4393,このままじゃバレるのも時間の問題だ。"
"4394,彼としてはもっと悪くもできたのに。"
"4395,メアリーは見知らぬ人に話し掛けられて、言葉につまってしまった。"
"4396,赤い血をすすりながら狂暴な叫び声を上げている。"
"4397,この詩は無名の詩人によって書かれた。"
"4398,トムは月曜日の朝に逮捕された。"
"4399,彼はとても太っていてその穴を通れなかった。"
"4400,神に対する彼女の信仰はゆるぎない。"
"4401,キートンはおそらく鳥や動物たちはこれらの磁力線について知っているのだろうと想定した。"
"4402,誰が君の代わりをするんだい。"
"4403,私は犬が川を泳いで渡るのを見た。"
"4404,彼の言っている事は意味をなさない。"
"4405,彼が入ってくると、緊張した雰囲気になった。"
"4406,どちらでも好きな方を取りなさい。"
"4407,彼らの仕事は羊の毛を刈ることだ。"
"4408,彼は前と同じ返事をした。"
"4409,彼女はかなりうまくピアノを弾いた。"
"4410,９時前に帰らなければならない。"
"4411,私は祖母からとても愛されている。"
"4412,君の息子も青年になったね。"
"4413,額が広いのは頭がとてもいいことを表している。"
"4414,私は考えられる候補者としてポールの名を挙げた。"
"4415,彼は彼女に自分を知っているかと尋ねた。"
"4416,ピノキオは「ぼくの鼻が伸びてる。」と言う。"
"4417,私の父と兄はこの工場で働いている。"
"4418,その時では遅すぎるでしょう。"
"4419,つまらないものに小遣いを使うな。"
"4420,この石を持ち上げる事が出来ますか。"
"4421,トムはまだ寝ている。"
"4422,私は本を書きたい。"
"4423,日本では米が、ヨーロッパではワインが余っている。"
"4424,あなたは現在の仕事を続けた方がいいと思います。"
"4425,中等教育には二つの面がある。"
"4426,それは涼しい所に保存しなさい。"
"4427,君は規則に従うべきだ。"
"4428,彼女はアイシャドーをつけている。"
"4429,どの科目を選ぶべきかアドバイスください。"
"4430,すぐにしゃべるのをやめなさい。"
"4431,「侘び寂び」とは何ですか。"
"4432,まあ返事するのが悪いのかもしれないけど、今日のやりとりでも十分負担なんだわ。"
"4433,トムはそれを欲しくなかった。"
"4434,私の本はどこ？"
"4435,基本的には賛成です。"
"4436,彼はどうしたらよいか、決めかねているようだった。"
"4437,電話すればよかったのに。"
"4438,踏んだり蹴ったり。"
"4439,あまり鼻にかけるな。"
"4440,わたしたちはコンサートが始まるのを今かと待っている。"
"4441,私は彼が正直であると信じている。"
"4442,君のおじさんは外国においでですか。"
"4443,彼は優れた英語学者であるが、さらに、教えるのも上手である。"
"4444,必要以上のお金を使わないようにしなさい。"
"4445,テレビのリモコンどこに置いたのかな。"
"4446,私が最後に見たときは、彼は青いシャツと白のスラックス姿でした。"
"4447,若いころ彼女は美人だったらしい。"
"4448,トムはベッドの下に隠れた。"
"4449,我々の収入は少ないが、なんとかやっています。"
"4450,彼女の祖母は８８歳まで生きました。"
"4451,48時間を分に直すと何分ですか？"
"4452,美容院で、前髪は少しだけ切って欲しいって言ったのに、見てよ、このぱっつん前髪。"
"4453,クラブのメンバー全員が私と同じ意見だった。"
"4454,彼はその劇の批評をいくつか書いている。"
"4455,その歌を聴くと子供の頃を思い出す。"
"4456,彼女はクラスのどの女の子よりも歌が上手だ。"
"4457,私の家族はみんな早起きだ。"
"4458,昼のツアーはありますか。"
"4459,給料に関するかぎり、それはよい仕事である。"
"4460,私をからかってるの？"
"4461,彼は愚かだ。"
"4462,彼は周りを見渡した。"
"4463,この道を行くとそこへ出ます。"
"4464,彼女は自分のテリアをドッグショーに出した。"
"4465,彼は自分の役割を十二分に生かしていますよ。"
"4466,こんなに激しく雨がふっている状態では、出発なんかできない。"
"4467,エミはお母さんにドレスを作ってもらった。"
"4468,彼が君に会うようなことがあれば、彼は驚くだろう。"
"4469,私はうかつにもあなたのアドレスを消してしまって、ニュージーランドのラッセルに教えてもらうハメになった。"
"4470,私は音楽家です。"
"4471,弟は彼に優しくしてきた。"
"4472,お金なんかたいしたことはない。"
"4473,私たちはそれを見て大笑いします。"
"4474,私たちが一冊の本を通読したとすれば、こんな安いものはないと言える。"
"4475,誰か他の人が話をしているときに言葉を差し挟んではならない。"
"4476,その毒性のある植物から離れているべきです。"
"4477,朝鮮語のできる助手が必要です。"
"4478,彼らは学校の近くに住んでいる。"
"4479,あきらは彼の父が学生時代に使っていたのと同じ辞書を使っている。"
"4480,私はいつも事物をあるがままに描くことにしている。"
"4481,少年たちはみな見下ろした。"
"4482,見渡す限り青い海しかなかった。"
"4483,何になさいますか。"
"4484,彼は私にその秘密を守るように忠告した。"
"4485,ドアを閉めて窓を開けなさい。"
"4486,私はそれを警察に報告すべきだったのだが、しなかった。"
"4487,もちを食べている時にのどに詰まらせて窒息死する老人がたくさんいる。"
"4488,弟と妹は毎朝７時半ごろ起きます。"
"4489,僕は彼女と結婚したいんだ。"
"4490,彼は明後日京都に到着する予定です。"
"4491,トムはボストンで何しているの？"
"4492,議案は１０票の小差で通過した。"
"4493,結婚式に間に合わせるべくタクシーに乗った。"
"4494,トムはメアリーとエッチしました。"
"4495,２、３日たって初めて彼が到着した。"
"4496,家は小さいですが、きれいです。"
"4497,彼の研究室には、１、０００冊以上のノートが保存されていた。"
"4498,これは世界の常識であり、資源管理の大原則だ。"
"4499,のどを乾かしておいてください。"
"4500,まだ鍵を探してるの？"
"4501,僕は言語を勉強するのが好きだ。"
"4502,収入ないで生活するようにしなさい。"
"4503,警官は注意して彼を放免した。"
"4504,それは非常に退屈だったので私は眠ってしまった。"
"4505,どう、仕事は？"
"4506,家にいるよりむしろ出かけたい。"
"4507,彼は彼らの計画について何も知らないと否定した。"
"4508,ベッドで寝ている赤ん坊は天使のように見える。"
"4509,チラッと目が合っただけで。"
"4510,アレックスは、たとえその物体を以前に見たことが無くとも、正確にその物体と色を説明した。"
"4511,東京は、日本一大きい都市だが、２４時間目覚めている。"
"4512,私に話してくれませんか。"
"4513,数学とか将来絶対使わないのになんで勉強しないといけないんだろうね。"
"4514,私の兄だけでなく、私にも責任がある。"
"4515,私のおじは昨日胃がんで亡くなった。"
"4516,彼は少なくとも年収２０００万円は稼いでる。"
"4517,お邪魔しました。"
"4518,この静かな生活にはいい加減飽きてしまった。"
"4519,ラケットをしっかりにぎりなさい。"
"4520,ご助力に対してはお礼の申しようもありません。"
"4521,彼らは待つことに飽きがきていた。"
"4522,彼は外国に長年住んでいた。"
"4523,安心してください。"
"4524,その報告は結局誤りだった。"
"4525,この建物はベニスにあるたくさんの栄光の一つだ。"
"4526,医者に見せなければならない。"
"4527,副作用はありませんか。"
"4528,私の父は酔っ払いを軽蔑している。"
"4529,私の趣味はコイン集めです。"
"4530,私の作文を見ていただけますか。"
"4531,お困りなら助けてあげましょう。"
"4532,昔この街に１人の金持ちが住んでいた。"
"4533,ビール瓶の材質はガラスです。"
"4534,トムって合理的だよね。"
"4535,つい今し方ここへ着いたばかりだ。"
"4536,彼女はもう若くない。少なくとも３０才だ。"
"4537,何時開店ですか。"
"4538,あなたはコーヒーをどうやって飲むの、砂糖は入れる、入れない？"
"4539,東京にいつ激しい地震があるか誰にもわからない。"
"4540,彼氏に何を買ってあげたの？"
"4541,トムとメアリーは一緒に立っている。"
"4542,ジェーンは以前「雪国」を読んだことがある。"
"4543,彼はその町の発展に貢献した。"
"4544,医者に処方された薬を飲んだ途端に、４０度あった子供の熱がすとんと下がりました。"
"4545,単語帳作るのって意味あると思う？"
"4546,きっと雨が降るだろう。"
"4547,私は数学は苦手だ。"
"4548,次のレースに参加するつもりですか。"
"4549,彼の演説は気迫に欠けていた。"
"4550,たとえどちらのバスに乗っても、君は駅へ着けます。"
"4551,あなたの計画にはついていけない。"
"4552,彼は授業が終わった後も教室でぶらぶらしていた。"
"4553,その女性幹事は彼の傲慢さにどうしても我慢できなかった。"
"4554,彼が次にしたことは、私にはまったくの驚きだった。"
"4555,父はそんなに果物を食べない。"
"4556,君、少し丸くなったね。"
"4557,彼はその事業において重要な役割を演じた。"
"4558,私はそんなに早く話すことができない。"
"4559,どうも雨になりそうです。"
"4560,この事業は金を食う。"
"4561,最後の最後まであきらめるな。"
"4562,母は風邪をひいて、においが嗅げなかった。"
"4563,この実はたべられます。"
"4564,どこへ行くにもカメラを持って行きます。"
"4565,ジョンは昨日フランスへ出発しました。"
"4566,これ以上言うことは何もない。"
"4567,光が刺激となって花が咲く。"
"4568,君がスキーを楽しむのは嬉しいが、私の趣味じゃないようだ。"
"4569,ボートをこいでいる少年は私の友人です。"
"4570,彼をてつだってあげなければ。"
"4571,総理大臣が辞任した。"
"4572,初めに3分程度で自己紹介をお願いします。"
"4573,彼女は彼に向かってまるで彼が子供であるかのように話す。"
"4574,ウェンディ、弟のサムだよ。"
"4575,何かおなかに入れてから出かけなさい。"
"4576,誰にも迷惑をかけないようにします。"
"4577,都心では高層ビルが雨後のたけのこのように増えている。"
"4578,トムはプールに飛び込んだ。"
"4579,彼は妻の死に落胆している。"
"4580,鉄鋼は基幹産業である。"
"4581,私は自分の名前を呼ばれるのを聞いた。"
"4582,どうしてもイタリアへ行きたい。"
"4583,彼はたった１００ドルしか持っていなかった。"
"4584,かつての彼は寡黙な男だった。"
"4585,私はむしろコーヒーが飲みたい。"
"4586,クラスでビルより背の高い少年はいない。"
"4587,私は夕食後テレビを見ます。"
"4588,手紙を出すのを忘れてたら、注意して下さい。"
"4589,どうでしたか、旅行は？"
"4590,彼はゆっくりとそのへいを乗り越えた。"
"4591,私たちは公園で走っていた。"
"4592,広場には誰もいない。"
"4593,シャボン玉は途中で割れた。"
"4594,また何かやらかしたわね！"
"4595,君が何を成し遂げようとしているか、俺には分からない。"
"4596,彼はひどい間違いをしている。"
"4597,この石はあの石の２倍の重さだ。"
"4598,冗談でしょ？"
"4599,石油を２、３リッターばかり融通してもらえますか。"
"4600,将来何になるつもりなの？"
"4601,すりに用心せよ。"
"4602,私は通常8時に起きる。"
"4603,父は部屋にも庭にも見当たらなかった。"
"4604,彼は十年以上もその小屋に一人で住んでいる。"
"4605,さて。その言葉に信を置いてよいものやら。"
"4606,私達は霧の中で迷った。"
"4607,昨夜はごめん。"
"4608,あなたは英語を日本語に翻訳できますか。"
"4609,余り心配しなくていいよ。"
"4610,私はけさボブに会った。"
"4611,製品コードは何ですか？"
"4612,近頃の実年世代は若者がどんなことをしても決して忠告しない。"
"4613,彼女が不誠実であるという事実は隠せない。"
"4614,ぼくの、時計はひと月に２分進む。"
"4615,今更気づいたところであとの祭りだ。"
"4616,10の階乗は362万8800、20の階乗は243京2902兆81億7664万である。"
"4617,エスペラントの形容詞は「a」で終わり、複数形には「j」を加えます。"
"4618,「あの子を、森の中につれていっておくれ。わたしは、もうあの子を、二どと見たくないんだから。だが、おまえはあの子をころして、そのしょうこに、あの子の血を、このハンケチにつけてこなければなりません。」"
"4619,父はおいしい昼ご飯を私に作ってくれた。"
"4620,ここに５個ともう５個持っています。"
"4621,彼は太郎の兄です。"
"4622,11月14日は世界糖尿病デーです。"
"4623,日本は島国で、４つの主な島から成り立っている。"
"4624,どれにするか教えてあげるね。"
"4625,万万承知の上です。"
"4626,彼女はすぐやってきた。"
"4627,田中さんの教えるのは歴史の流れに逆らう。"
"4628,宿題をやってしまってから、私は母と話をした。"
"4629,昔、この国では女性は政治の話をしなかった。"
"4630,彼女は宿題をするのに忙しかった。"
"4631,彼は帰りに私を車に乗せてくれた。"
"4632,これで、真面目な人も喰いついてくれるかな。"
"4633,ドタキャンくらったの。来週に持ち越しだって。"
"4634,日本のビジネスホテルはそんなに高くない。"
"4635,トムはとても機嫌が良かった。"
"4636,それはわたしがほしかったのとは少し違います。"
"4637,彼女は命を懸けて子供を守ろうとした。"
"4638,輸入規制は最近だいぶ緩められた。"
"4639,彼はうそつきの名人だ。"
"4640,彼らは彼を長いこと外で待たせた。"
"4641,彼は私の手紙にすぐさま返事を書いてくれた。"
"4642,その少年は大きくなって、偉大な科学者になった。"
"4643,彼は彼女より三つ上です。"
"4644,彼の言うことなんて、頭から信じてないの。"
"4645,メアリーは理想の女性です。"
"4646,通路側に座ってもいいですか。"
"4647,彼女は病気の母親の世話をしている。"
"4648,彼は平凡な男性です。"
"4649,誰か気分でも悪いのか。"
"4650,要するにシャーロックは生きているんだ。"
"4651,学生たちが戻って来ました。"
"4652,俺たちは負け犬なんかじゃない。"
"4653,彼女は病院までタクシーで行った。"
"4654,また後でかけ直していただけませんか？"
"4655,もう少し時間を下さい。"
"4656,レモンはすっぱいフルーツだ。"
"4657,私はどんな本を読むべきかについて彼に助言してあげた。"
"4658,捨てられたアイスのまわりにアリがウヨウヨたかっていた。"
"4659,彼は市のこの地域にくわしいですか。"
"4660,夕食に何か持ってきて欲しいものはありますか。"
"4661,中東は今でも危険な火薬庫と呼ばれている。"
"4662,君が理由を聞くのも当然だ。"
"4663,ロケットは順調に上昇した。"
"4664,君はそんなに早くここに来る必要はなかったのに。"
"4665,出かける準備はできた？"
"4666,私はこのラケットを２０％引きで買った。"
"4667,明日の晩、彼と夕食を一緒にすることになっているんで、そのときそれとなく打診してみるよ。"
"4668,お年寄りにはできるだけ親切にしなくてはいけません。"
"4669,猫は木に登れるが、犬は昇れない。"
"4670,選手達は意気揚々と競技場を行進した。"
"4671,あなたからご連絡がないので、１月１０日付であなた宛に出した電子メールは着いたのだろうかと思っています。"
"4672,言いたくないな。"
"4673,彼はロボットを動かそうとした。"
"4674,手伝っていただけると、大変嬉しいです。"
"4675,彼らは社長に退陣するよう求めた。"
"4676,私は大学生活にある程度まで満足している。"
"4677,その会社は多くの従業員を解雇せざるをえなかった。"
"4678,質問が難しくなればなるほど答えることができなくなりそうだ。"
"4679,このような接し方の変化は、他の変化もそうであるが、他の国においても起こっている。"
"4680,私たち、おじいちゃんとおばあちゃんのことが心配だったの。"
"4681,私は公平ではない。"
"4682,彼は、彼らめいめいに鉛筆を与えた。"
"4683,月の裏側には秘密基地がある。"
"4684,私達は群集の中で彼を見失ってしまった。"
"4685,私の手荷物がちゃんと届くのかどうかが知りたい。"
"4686,農民は作物を作る。"
"4687,食堂はもうあいていますか。"
"4688,私は花を見に公園に行ってきたところです。"
"4689,「どうも馬鹿な子供で困ります」と言うのを、 「なアに、ふたりとも利口なたちだから、おぼえがよくッて末頼もしい」と、僕は讃めてやった。"
"4690,あまり旅行しない。"
"4691,トムは、それをやったことを後悔していると言う。"
"4692,彼は柱に寄りかかって自由の女神像をじっと見つめた。"
"4693,私は彼に健康のために煙草を吸わないように忠告した。"
"4694,それを１日で終えるのはほとんど不可能だ。"
"4695,こんな時代遅れの法律は廃止してもいいころだ。"
"4696,返金して欲しい。"
"4697,詳しくは受付でお聞きになってください。"
"4698,飛行機の予約を確認する。"
"4699,今やってたとこだぞ。"
"4700,このプログラムを持っていないならば、今ダウンロードすることができます。"
"4701,お付き合いくださった皆様に、厚く御礼申し上げます。"
"4702,はがき大のボール紙を５枚用意してください。"
"4703,彼女が英語を話せるかどうか知っていますか。"
"4704,なあに、その椅子？"
"4705,空にはたくさんの星が輝いている。"
"4706,いつでもあなたの都合のよい日に遊びに来て下さい。"
"4707,そのようにして事は起こったのです。"
"4708,胸がひどく痛みます。"
"4709,私の友達はスピード違反で逮捕された。"
"4710,このバスに乗れば球場へ行けます。"
"4711,慎重に運転してください。"
"4712,昨日父が心臓発作を起こしたが、診療所が近くにあるのは好運だった。"
"4713,この赤いボタンを押すだけでいいのです。"
"4714,この本を読みなさい。"
"4715,おやすみなさい。"
"4716,彼はバッグを机の上に置いた。"
"4717,下記は先週出荷しました。"
"4718,弟は英語と音楽に興味を持っている。"
"4719,初めての日本訪問ですか。"
"4720,貧しい人を軽蔑するな。"
"4721,私は井上氏がそのホテルに泊まったと聞いた。"
"4722,兄はいまだに僕が困ると力になってくれます。"
"4723,彼女は子供たちにクッキーを作ってあげた。"
"4724,子供のころ、私は医者になりたいと思っていた。"
"4725,彼は戦闘で負傷した。"
"4726,彼が嘘をつくなどとは思いもよらなかった。"
"4727,よろしければ相互リンクをお願いできないでしょうか？"
"4728,そんなに待たないうちにバスが来た。"
"4729,水がなければ、生き物は生存することができない。"
"4730,コーヒーをもっと頂けますか。"
"4731,何かと慌ただしい一日だった。"
"4732,彼は金を貸してくれと頼んだ。"
"4733,近代技術は多くの物を与えてくれる。"
"4734,一体全体どうやって君はそれをしたんだい。"
"4735,この騒ぎはどうしたの。"
"4736,彼らは２、３日前にアメリカに着いた。"
"4737,さしあたり、我々にはこれで間に合います。"
"4738,あやうく間違いをするところだった。"
"4739,その魚は生かしておこう。"
"4740,預金口座を開設したいのですが。"
"4741,彼女が娘自慢なのももっともだ。"
"4742,前の１０月はトムと一緒にいた。"
"4743,お仕事は何をされてるんですか？"
"4744,噂話にかかずりあっている暇はない。"
"4745,この計画に賛成ですか、反対ですか。"
"4746,すっかりお膳立てができている。"
"4747,彼の説明は十分ではなかった。"
"4748,このパソコンをインターネットに繋げています。"
"4749,現在は彼らが望むのは頭の上の屋根（家）だけである。"
"4750,右から進入して来る車にはいつも道を譲りなさい。"
"4751,もうこれ以上パンはありません。"
"4752,彼は私を養うだけでなく、助言を１つしてくれた。"
"4753,私は2回自殺未遂をした。"
"4754,君たちには家に帰るように言ったぞ。なぜまだここにいるんだ？"
"4755,短期間で英語を習得することはできない。"
"4756,外で誰か私を待っていますから、私はもう行かねばなりません。"
"4757,患者の症状は全く絶望的だ。"
"4758,私が言ったことを心に留めておいて下さい。"
"4759,英語は話せません。スペイン語はなおさらできません。"
"4760,彼はそのチーズケーキを味わってみた。"
"4761,もし雨なら電話して。"
"4762,水中を潜水して泳げますか。"
"4763,それって、どう思う？"
"4764,私はただこの手の仕事に向いていないんです。"
"4765,歯垢をとらなければなりません。"
"4766,一人の老人が木陰で休んでいた。"
"4767,彼は私たちがタイヤの交換をするのを助けてくれるだろう。"
"4768,明日は勝てないかもしれない。"
"4769,それは過去の流行を復活させるのに役立つだろう。"
"4770,私たちは昨日会う事になっていたのだが。"
"4771,食卓にたくさんの皿がのっている。"
"4772,僕は芝居の自分の役の台詞を覚えた。"
"4773,あいつは詩人かなにかだ。"
"4774,それは仕方ない。"
"4775,昨年の物価上昇はまあまあだった。"
"4776,アメリカは世界の１／４の二酸化炭素を排出しており、一人当たりの排出量も世界で最も多いのです。"
"4777,トムさんは手伝ってくれる人を見つかりませんでした。"
"4778,まず車の来ないのを確かめてからじゃないと、絶対に道路を渡ってはいけません。"
"4779,彼女は静かに目を閉じた。"
"4780,あなたはずいぶん変わりましたね。"
"4781,彼女は２年生です。"
"4782,この書籍は実に古いものだ。"
"4783,彼らはスウェーデンから来ました。"
"4784,その眼鏡、よく似合ってるよ。"
"4785,彼女はあがるとどもる。"
"4786,アルペンスキーの方がノルディックより好きです。"
"4787,とてもお金に困っているんだ。"
"4788,腕時計を買って、次の日になくしてしまった。"
"4789,駅で旧友に偶然出会った。"
"4790,メアリーはトムに関心がないような態度をとった。"
"4791,第一に、それは正義の問題である。"
"4792,ポップミュージックは悪趣味を育む。"
"4793,私はきのう友人のトムに会いに行った。"
"4794,私は昨夜車を盗まれた。"
"4795,サンドラは、私の２倍のお金を使いました。"
"4796,盗難届はどのようにすればいいのですか。"
"4797,まず最初に、現実をお話ししたいと思います。"
"4798,私達は大いに笑った。"
"4799,今日ではテレビのない生活なんて想像できない。"
"4800,体中がずきずき痛む。"
"4801,桜の花は本当にきれいですよ。"
"4802,古いタイヤを新しいのと取り替えて。"
"4803,ウォークマンで再生のスピードが変えられるので、フランス語を学習するのに活用している。"
"4804,メアリーは両手で自分の顔を隠した。"
"4805,自分を信じて。"
"4806,やっとバスが停車しました。"
"4807,彼が外人客の接待にあたっている。"
"4808,彼は天才も同然だ。"
"4809,彼女は誰も好かないし、誰も彼女を好かない。"
"4810,我々にその仕事をやらせて下さい。"
"4811,重労働を避けましょう。２週間で治ります。"
"4812,バスは発車するところだった。"
"4813,俺はもう彼女を愛していないんだ。"
"4814,現在多くの人がこの分野で働いている。"
"4815,彼が行ってしまおうといようと私は平気だ。"
"4816,天気がよければハイキングに行くのだがなあ。"
"4817,トムはテーブルに座っていた。"
"4818,彼は叫んでいった。"
"4819,この席はあいていますか。"
"4820,恥ずかしさで彼女のほおが赤くなりだした。"
